,Salary,Designation,JobCity,Gender,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,DOJ_year,DOJ_month,age,Job_Role
95,425000.0,systems engineer,hyderabad,f,83.5,state borad,2008,94.2,state board,5071,2,B.Tech/B.E.,it,88.2,5071,0,Andhra Pradesh,2012,515,475,445,0.6707431514,455,0,0,0,0,0,0,0.6646,1.4368,-0.0537,0.88483,0.5024,2012,6,33,System Engineer
96,450000.0,software engineer,bangalore,m,65.0,icse,2006,66.0,icse,501,2,B.Tech/B.E.,it,64.0,501,0,Uttar Pradesh,2010,515,565,554,0.6000571823,435,0,0,0,0,0,0,-0.7264,0.1888,-1.2148,-0.5253,1.1343,2011,4,35,Software Engineer
97,300000.0,software developer,bangalore,f,88.0,state borad,2010,88.0,state board,9282,2,B.Tech/B.E.,cse,70.12,9282,0,Andhra Pradesh,2014,710,605,605,0.744758354,405,0,438,0,0,0,0,0.5591,1.2114,1.8543,0.1459,0.0973,2014,9,31,Developer
98,470000.0,senior systems engineer,jaipur,m,79.0,cbse,2006,76.6,cbse,996,2,B.Tech/B.E.,it,77.85,996,1,Rajasthan,2010,635,495,495,0.6707431514,455,0,0,0,0,0,0,0.8192,-0.5913,0.2366,-0.7603,-0.1295,2011,3,35,System Engineer
99,120000.0,technical support executive,-1,m,55.6,state borad,2005,50.8,state board,12992,2,MCA,cse,80.03,12992,1,West Bengal,2014,440,425,370,0.2378028398,415,0,315,0,0,0,0,-0.0154,0.8784,1.2396,1.2869,0.8637,2014,5,35,Support
100,300000.0,business analyst,bangalore,m,75.0,state borad,2008,72.0,state board,7738,2,B.Tech/B.E.,it,80.0,7738,0,Uttar Pradesh,2013,475,470,415,0.9113952784,595,0,500,0,0,0,0,0.8463,1.0449,1.3933,-1.6289,-0.2859,2014,3,31,Analyst
101,205000.0,electrical engineer,chennai,m,84.6,cbse,2006,66.5,cbse,417,2,B.Tech/B.E.,eie,66.7,417,1,Tamil Nadu,2010,345,255,395,0.05879280001,195,200,0,0,0,0,0,-0.1082,0.0328,-0.1988,0.2973,-0.7615,2011,12,34,Hardware Engineer
102,310000.0,software engineer,pune,m,79.0,state borad,2008,76.4,state board,11583,2,B.Tech/B.E.,ece,65.0,11583,0,Maharashtra,2012,605,510,515,-1.0,345,0,346,0,0,0,0,1.7081,0.8784,1.547,-1.6289,-0.0943,2013,6,34,Software Engineer
103,300000.0,qa analyst,-1,f,62.0,cbse,2012,61.0,cbse,2637,2,B.Tech/B.E.,cse,70.0,2637,0,Haryana,2013,250,305,385,0.1048713599,275,0,0,0,0,0,0,-0.5116,0.8229,0.8809,0.0192,1.6302,2014,9,32,Analyst
104,460000.0,technical support engineer,-1,m,62.0,state borad,2007,61.0,state board,272,2,M.Tech./M.E.,cse,63.0,272,0,Punjab,2013,465,595,605,0.7935806145,495,0,0,0,0,0,0,-1.1644,-1.6191,-1.2196,-0.1076,-2.2021,2013,6,33,Support
105,320000.0,assistant system engineer,-1,m,86.0,state borad,2010,92.0,state board,1947,2,B.Tech/B.E.,ece,72.0,1947,0,Andhra Pradesh,2014,350,590,570,0.4935963873,415,324,0,0,0,0,0,0.8463,0.0459,-0.2974,-0.7415,-0.4776,2015,3,30,System Engineer
106,340000.0,application developer,mumbai,f,85.8,cbse,2010,65.8,cbse,7627,2,B.Tech/B.E.,it,69.7,7627,0,Uttar Pradesh,2014,615,630,750,0.6226429158,485,0,407,0,0,0,0,0.8463,1.0449,0.01,-0.2344,0.4805,2014,12,30,Developer
107,120000.0,android developer,noida,m,68.4,state borad,2008,61.0,state board,982,2,B.Tech/B.E.,cse,62.2,982,1,Rajasthan,2013,440,375,330,0.2378028398,455,0,315,0,0,0,0,-1.7389,-1.2861,-0.4511,0.7798,-1.8189,2014,5,31,Developer
108,100000.0,web developer,noida,m,51.0,state borad,2004,48.0,state board,350,2,MCA,cse,59.0,350,0,Uttar Pradesh,2010,275,365,395,0.5259225843,415,0,0,0,0,0,0,0.2009,-0.2793,0.2366,1.4724,0.0284,2011,7,38,Developer
109,510000.0,application engineer,noida,m,79.6,cbse,2009,73.2,cbse,4948,2,B.Tech/B.E.,ece,66.96,4948,1,Rajasthan,2014,535,640,630,0.3387863472,0,292,0,0,0,0,0,-1.1644,0.2124,0.3174,0.9066,-0.4776,2014,9,32,Hardware Engineer
110,300000.0,production engineer,indore,m,63.4,state borad,2008,63.0,state board,6595,2,B.Tech/B.E.,eie,69.3,6595,0,Madhya Pradesh,2012,360,350,320,0.6006439594,0,0,0,0,0,0,0,-0.4463,-1.1196,-1.6807,-0.4879,-1.244,2012,7,34,Hardware Engineer
111,480000.0,senior systems engineer,mysore,m,86.53,state borad,2007,71.55,state board,6570,2,B.Tech/B.E.,cse,78.5,6570,0,Orissa,2011,515,505,454,0.7040904121,465,0,0,0,0,0,0,-0.1082,0.9688,0.8171,-0.8778,0.3444,2011,10,34,System Engineer
112,170000.0,project coordinator,-1,f,76.18,state borad,2007,86.33,state board,1034,2,B.Tech/B.E.,cse,73.46,1034,0,Tamil Nadu,2011,485,545,385,0.6359787565,445,0,0,0,0,0,0,0.3555,1.2808,0.2366,1.3549,1.2923,2011,11,34,Other
113,340000.0,software engineer,hyderabad,m,91.43,icse,2009,74.0,cbse,5666,2,B.Tech/B.E.,cse,70.0,5666,1,Telangana,2016,665,460,570,0.1447898895,445,0,284,0,0,0,0,0.4155,0.3789,-0.1437,-0.7415,-0.2859,2015,1,32,Software Engineer
114,640000.0,programmer analyst,bangalore,m,78.0,cbse,2004,71.3,cbse,5400,2,B.Tech/B.E.,it,67.0,5400,0,Madhya Pradesh,2009,455,605,625,0.9168699611,555,0,0,0,0,0,0,-0.2628,-0.5913,0.2366,-0.1727,0.8183,2010,4,36,Analyst
115,330000.0,software engineer,chennai,m,76.17,state borad,2009,72.0,cbse,10991,2,B.Tech/B.E.,cse,78.0,10991,0,Rajasthan,2013,510,535,605,0.8194165298,505,0,0,0,0,0,0,0.4155,-0.7866,-1.2196,1.1601,-1.8189,2013,12,32,Software Engineer
116,225000.0,system engineer,thane,m,82.4,cbse,2010,72.0,cbse,8350,2,B.Tech/B.E.,ece,64.06,8350,0,Uttar Pradesh,2014,485,525,545,0.3387863472,0,292,0,0,0,0,0,-0.0154,0.3789,0.6248,0.9066,0.6721,2014,7,33,System Engineer
117,180000.0,software developer,noida,m,58.0,state borad,2004,57.6,state board,6874,2,B.Tech/B.E.,cse,61.9,6874,0,Uttarakhand,2011,265,375,365,0.1656330915,305,0,0,0,0,0,0,0.8192,0.8128,-0.1988,0.1798,-0.2875,2011,1,38,Developer
118,440000.0,application developer,bangalore,f,79.0,cbse,2007,83.4,cbse,8286,2,B.Tech/B.E.,ece,72.7,8286,0,Jammu and Kashmir,2012,535,485,525,0.3760595867,0,300,0,0,0,393,0,0.3555,0.6178,0.7083,0.2973,-0.2875,2012,10,33,Developer
119,305000.0,software engineer,bangalore,f,90.04,cbse,2008,75.16,cbse,3801,2,B.Tech/B.E.,eie,77.0,3801,0,Karnataka,2012,505,495,615,0.538386893,475,333,0,0,0,0,0,-0.0696,0.0328,-0.1988,0.0035,-0.9194,2014,1,33,Software Engineer
120,500000.0,software engineer,gurgaon,f,76.0,cbse,2008,76.6,cbse,12104,2,B.Tech/B.E.,cse,77.58,12104,0,Haryana,2012,595,645,495,0.8646854134,525,0,0,0,0,0,0,-2.5811,-0.2012,0.5994,0.1798,0.1864,2012,10,32,Software Engineer
121,270000.0,network engineer,mysore,m,60.4,cbse,2006,60.0,cbse,75,2,B.Tech/B.E.,ece,62.0,75,0,Uttar Pradesh,2010,395,425,395,0.6557669426,0,0,0,0,0,366,0,-0.2628,0.3448,-0.1988,0.5323,0.6603,2013,1,35,Network Engineer
122,300000.0,java software engineer,noida,m,74.23,state borad,2010,77.77,state board,272,2,B.Tech/B.E.,cse,75.6,272,0,Punjab,2014,475,435,430,0.8194165298,505,0,0,0,0,0,0,0.2718,1.0449,0.1637,0.1459,0.8637,2014,6,31,Software Engineer
123,1200000.0,engineer trainee,maharajganj,m,59.8,icse,2006,60.25,icse,5690,2,B.Tech/B.E.,me,68.63,5690,0,Uttar Pradesh,2010,575,595,405,0.02106622826,0,0,0,206,0,0,0,0.2009,1.1248,1.1074,-1.1128,0.9763,2010,7,35,Hardware Engineer
124,315000.0,programmer analyst,-1,f,82.3,cbse,2010,89.6,state board,272,2,B.Tech/B.E.,eie,67.95,272,0,Punjab,2014,555,580,355,0.4446177169,345,0,0,0,393,0,0,-0.159,-1.1196,1.2396,1.6672,0.6721,2014,11,33,Analyst
125,300000.0,programmer analyst,kolkata,m,90.0,cbse,2009,86.4,cbse,222,2,B.Tech/B.E.,eie,65.7,222,0,Jharkhand,2014,605,325,515,0.8376207257,334,0,0,0,500,0,0,0.1282,-0.2871,1.3933,0.653,-0.6692,2014,11,31,Analyst
126,320000.0,production engineer,delhi,m,84.2,cbse,2009,67.0,cbse,10932,2,B.Tech/B.E.,ece,69.88,10932,0,Uttar Pradesh,2013,495,385,505,0.9107701642,445,433,0,0,0,260,0,-1.0355,1.2028,0.3817,0.64983,-0.1295,2013,3,32,Hardware Engineer
127,180000.0,sap consultant,thiruvananthapuram,m,86.4,cbse,2008,80.4,cbse,1275,2,B.Tech/B.E.,cse,61.54,1275,0,Kerala,2012,585,505,605,0.6707431514,455,0,0,0,0,0,0,0.51,0.5008,-0.4891,-0.8778,0.1864,2013,4,33,Other
128,675000.0,senior software engineer,noida,m,60.0,cbse,2004,59.0,cbse,144,2,B.Tech/B.E.,cse,67.0,144,0,Uttar Pradesh,2011,515,555,425,0.6000571823,435,0,0,0,0,0,0,-0.881,-0.2793,-0.6343,-0.6428,-2.9731,2011,11,35,Software Engineer
129,120000.0,.net developer,punchkula,m,60.8,state borad,2009,63.0,state board,8116,2,B.Tech/B.E.,it,68.0,8116,1,Tamil Nadu,2014,440,400,310,0.1447898895,345,0,284,0,0,0,0,0.4155,-1.1196,0.7785,-0.1076,-0.2859,2014,11,31,Developer
130,325000.0,software engineer,greater noida,m,82.8,cbse,2009,73.6,cbse,3918,2,B.Tech/B.E.,cse,67.5,3918,1,Karnataka,2014,520,450,575,0.744758354,545,0,438,0,0,0,0,-0.159,0.0459,0.7785,-1.1218,-0.0943,2014,9,32,Software Engineer
131,350000.0,system engineer,bangalore,m,82.6,cbse,2009,63.6,cbse,11759,2,B.Tech/B.E.,it,71.0,11759,0,Uttarakhand,2013,535,525,530,0.7357957092,475,0,0,0,0,0,0,0.8192,-0.9033,-1.5776,-1.1128,-0.1295,2014,2,32,System Engineer
132,205000.0,quality analyst,hyderabad,f,74.0,state borad,2009,61.1,state board,14382,2,B.Tech/B.E.,cse,71.0,14382,1,Telangana,2013,500,460,235,0.08005528134,275,0,253,0,0,0,0,1.1336,0.3789,0.6248,-1.8824,0.8637,2014,4,31,Analyst
133,300000.0,marketing coordinator,bhubaneshwar,m,89.8,cbse,2007,66.6,cbse,3054,2,B.Tech/B.E.,ece,55.33,3054,0,Orissa,2012,555,205,435,-1.0,0,0,0,0,0,0,0,-0.881,-0.2793,0.9623,1.1199,0.1864,2014,6,34,Other
134,325000.0,systems engineer,pune,f,88.67,state borad,2009,86.8,state board,9815,2,B.Tech/B.E.,ece,74.94,9815,1,Telangana,2013,570,590,620,-1.0,335,0,0,0,0,0,0,0.8463,0.2124,-0.1437,-1.2486,-1.0524,2014,3,31,System Engineer
135,105000.0,system administrator,-1,m,64.66,state borad,2008,63.0,state board,279,2,B.Tech/B.E.,it,67.0,279,0,Uttar Pradesh,2013,370,410,470,0.8422483223,415,0,469,0,0,0,0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,2013,12,31,Administrator
136,250000.0,senior engineer,greater noida,m,78.0,cbse,2006,77.0,cbse,382,2,B.Tech/B.E.,ece,68.64,382,0,Uttar Pradesh,2010,505,555,554,0.9107701642,275,433,0,0,0,313,0,-0.2628,0.0328,-1.5051,-0.6428,1.1343,2010,11,34,Hardware Engineer
137,340000.0,software engineer,gurgaon,m,77.8,cbse,2007,79.6,cbse,13,1,B.Tech/B.E.,it,70.12,13,1,Delhi,2011,535,445,465,0.7357957092,475,0,0,0,0,0,0,-1.0355,0.3448,0.8171,0.6498,-0.4455,2013,4,34,Software Engineer
138,195000.0,business development managerde,coimbatore,m,79.6,state borad,2011,87.58,cbse,7586,2,B.Tech/B.E.,it,6.63,7586,0,Tamil Nadu,2014,380,355,210,0.1447898895,285,0,284,0,0,0,0,0.8463,0.7119,0.4711,1.1601,0.4805,2014,10,32,Manager
139,320000.0,engineer,noida,m,89.5,cbse,2010,81.4,cbse,153,2,B.Tech/B.E.,me,60.0,153,0,Punjab,2014,735,510,585,0.725984148,0,0,0,438,0,0,0,0.2718,0.3789,-0.6048,-0.7415,0.0973,2014,7,32,Hardware Engineer
140,360000.0,assistant system engineer,noida,m,81.2,cbse,2009,76.4,cbse,11630,2,B.Tech/B.E.,me,72.3,11630,0,Uttar Pradesh,2013,765,605,665,0.7553751209,0,0,0,446,0,0,0,1.5644,0.7119,1.2396,-2.3895,1.247,2014,3,32,System Engineer
141,145000.0,network administrator,-1,m,80.0,state borad,2009,89.0,state board,4557,2,B.Tech/B.E.,cse,62.0,4557,1,Telangana,2013,325,530,405,0.3565364877,275,0,346,0,0,0,0,0.99,0.3789,-0.2974,-1.1218,-1.244,2013,9,31,Administrator
142,100000.0,web developer,mysore,m,78.0,state borad,2012,62.0,state board,5908,2,B.Tech/B.E.,it,60.0,5908,0,Karnataka,2014,525,435,405,0.744758354,415,0,438,0,0,0,0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,2014,10,31,Developer
143,325000.0,project engineer,dhanbad,m,72.0,icse,2004,62.0,icse,477,2,B.Tech/B.E.,eie,53.0,477,1,Maharashtra,2010,335,335,405,0.3760595867,275,300,0,0,0,0,0,0.0464,0.0328,-0.1988,-0.1727,1.6082,2011,7,38,Hardware Engineer
144,385000.0,engineer,-1,m,64.56,cbse,2008,66.66,cbse,64,2,B.Tech/B.E.,eie,65.02,64,0,Uttar Pradesh,2013,545,475,485,0.3760595867,0,300,0,0,0,0,0,0.1282,0.0459,0.1637,0.2727,-0.2859,2013,6,31,Hardware Engineer
145,120000.0,software test engineer,noida,m,60.0,state borad,2009,47.0,state board,6835,2,B.Tech/B.E.,it,59.9,6835,0,Uttar Pradesh,2014,395,400,390,0.4867470084,305,0,376,0,0,0,0,0.8463,-0.2871,0.01,0.2727,0.0973,2014,11,32,Software Engineer
146,235000.0,java software engineer,mumbai,f,91.12,state borad,2010,72.0,state board,5216,2,B.Tech/B.E.,cse,74.0,5216,1,West Bengal,2014,490,470,585,0.9538997751,475,0,530,0,0,0,0,1.1336,1.5444,1.547,-1.7556,-0.0943,2014,7,32,Software Engineer
147,615000.0,quality engineer,noida,m,80.0,state borad,2009,77.2,cbse,64,2,B.Tech/B.E.,it,76.76,64,0,Uttar Pradesh,2013,475,630,810,0.9743961125,615,0,0,0,0,0,0,-1.8825,-0.7866,0.3174,1.0333,-1.8189,2013,6,30,Quality Engineer
148,105000.0,web developer,hyderabad,m,73.08,state borad,2009,71.2,state board,9774,2,B.Tech/B.E.,ece,64.46,9774,1,Telangana,2013,405,400,430,0.538386893,385,333,0,0,0,0,0,-0.7335,-0.9531,0.6248,0.2727,-1.8189,2014,11,32,Developer
149,290000.0,software developer,bangalore,f,88.6,cbse,2009,78.0,cbse,8297,2,B.Tech/B.E.,cse,84.0,8297,1,West Bengal,2014,455,560,630,0.04099931036,495,0,223,0,0,0,0,0.4155,-0.1206,-0.2974,1.1601,0.0973,2014,7,33,Developer
150,145000.0,php developer,lucknow,m,72.0,cbse,2009,54.0,cbse,429,2,B.Tech/B.E.,cse,64.0,429,0,Uttar Pradesh,2014,335,535,400,0.4867470084,395,0,376,0,0,0,0,-1.1644,-0.2871,0.6248,0.1459,-0.0943,2014,4,32,Developer
151,305000.0,software engineer,noida,m,85.0,icse,2008,80.0,icse,65,2,B.Tech/B.E.,ece,63.0,65,0,Uttar Pradesh,2013,660,585,620,0.02196910894,0,164,376,0,0,0,0,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,2013,9,32,Software Engineer
152,275000.0,technical support specialist,noida,f,78.33,cbse,2008,67.6,cbse,15866,2,B.Tech/B.E.,cse,65.72,15866,0,Haryana,2012,510,655,605,0.4883479768,405,0,0,0,0,0,0,1.8517,1.3779,1.0859,-2.136,1.6302,2013,7,31,Support
153,180000.0,data analyst,hyderabad,m,81.33,state borad,2006,91.9,state board,448,2,B.Tech/B.E.,ece,70.56,448,1,Tamil Nadu,2010,325,295,575,0.6944793277,225,366,0,0,0,0,0,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,2010,12,34,Analyst
154,140000.0,business development executive,-1,f,77.8,cbse,2005,67.6,cbse,6434,2,B.Tech/B.E.,ece,83.5,6434,0,Uttarakhand,2012,425,455,555,0.6944793277,0,366,0,0,0,313,0,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,2013,1,37,Other
155,120000.0,junior software engineer,trivandrum,m,75.0,cbse,2009,80.0,state board,10361,2,B.Tech/B.E.,ece,60.85,10361,0,Kerala,2013,570,580,750,-1.0,495,0,0,0,0,0,0,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,2014,8,33,Software Engineer
156,320000.0,electrical project engineer,bhubaneswar,m,73.0,state borad,2008,63.1,state board,9786,2,B.Tech/B.E.,eie,73.2,9786,0,Orissa,2012,355,425,505,0.2294817549,0,266,0,332,0,0,0,0.8192,1.5538,0.926,-0.0552,0.3444,2012,6,32,Hardware Engineer
157,405000.0,system engineer,hyderabad,m,77.0,cbse,2007,60.2,cbse,4971,2,B.Tech/B.E.,it,68.5,4971,0,Uttar Pradesh,2012,570,475,500,0.4883479768,405,0,0,0,0,0,0,-0.0154,-2.1186,0.1637,1.6672,-1.6273,2013,8,34,System Engineer
158,325000.0,systems engineer,pune,m,78.0,cbse,2010,76.6,cbse,119,1,B.Tech/B.E.,it,75.0,119,0,Uttar Pradesh,2014,590,555,545,0.9113952784,525,0,500,0,0,0,0,-0.159,-0.2871,0.01,-0.6147,0.2889,2014,6,31,System Engineer
159,340000.0,asp.net developer,kolkata,m,87.0,state borad,2009,79.0,state board,1906,2,B.Tech/B.E.,cse,78.0,1906,1,West Bengal,2013,510,605,445,0.5632678237,425,196,0,0,0,0,0,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,2014,6,31,Developer
160,225000.0,quality analyst,gurgaon,f,72.0,cbse,2007,69.0,cbse,378,2,B.Tech/B.E.,cse,72.0,378,0,Haryana,2011,505,345,365,0.3423148999,365,0,0,0,0,0,0,0.51,0.1888,0.2366,-0.4078,0.5024,2011,11,34,Analyst
161,200000.0,application developer,kolkata,m,73.0,state borad,2009,61.0,state board,11544,2,B.Tech/B.E.,cse,58.0,11544,0,Karnataka,2014,520,390,320,0.6226429158,415,0,407,0,0,0,0,0.1282,1.3779,0.6248,-0.2344,0.6721,2014,12,33,Developer
162,225000.0,customer service,delhi,m,78.0,state borad,2009,72.0,state board,6874,2,B.Tech/B.E.,it,64.0,6874,0,Uttarakhand,2014,595,530,525,0.4867470084,445,0,376,0,0,0,0,1.4208,1.2114,0.3174,-0.995,1.4386,2014,9,33,Customer Service
163,335000.0,programmer analyst,chennai,m,73.0,state borad,2009,68.46,state board,3136,1,B.Tech/B.E.,it,63.0,3136,0,Rajasthan,2014,420,485,545,0.9168699611,555,0,0,0,0,0,0,-0.8772,0.5454,-0.1437,0.653,-0.2859,2015,3,31,Analyst
164,350000.0,graduate engineer trainee,noida,m,84.0,cbse,2009,85.2,cbse,8195,1,B.Tech/B.E.,ece,78.59,8195,1,Delhi,2013,625,605,735,0.3760595867,0,300,0,0,0,446,0,-1.0208,1.0449,-1.3733,-1.8824,1.0554,2013,12,32,Hardware Engineer
165,240000.0,web developer,-1,m,79.0,cbse,2007,72.0,cbse,48,1,B.Tech/B.E.,ece,78.96,48,1,Delhi,2012,565,475,615,0.2294817549,485,266,0,0,0,0,0,1.4374,1.9048,1.2525,-0.26087,0.8183,2013,1,33,Developer
166,1860000.0,field engineer,mumbai,f,89.7,cbse,2007,89.6,cbse,443,1,M.Tech./M.E.,eie,83.9,443,0,Uttar Pradesh,2012,625,555,625,0.9107701642,0,433,0,0,0,0,0,-1.3447,0.6178,-1.4688,0.88483,0.6603,2012,7,34,Hardware Engineer
167,435000.0,system engineer,gandhi nagar,m,85.0,cbse,2007,64.0,cbse,350,2,B.Tech/B.E.,me,65.0,350,0,Uttar Pradesh,2012,465,505,515,0.5358628195,0,0,0,393,0,0,0,0.2009,0.8128,1.2525,-0.4078,0.9763,2013,1,33,System Engineer
168,375000.0,software engineer,noida,m,85.8,cbse,2010,78.4,cbse,47,1,B.Tech/B.E.,cse,77.56,47,1,Delhi,2014,530,595,340,0.8422483223,485,0,469,0,0,0,0,1.2772,1.2114,-2.1418,-1.7556,-0.6692,2014,7,30,Software Engineer
169,275000.0,senior software engineer,chennai,m,87.4,cbse,2009,82.2,cbse,13092,2,B.Tech/B.E.,cse,79.68,13092,0,Uttar Pradesh,2013,380,510,325,0.3084005829,355,0,0,0,0,0,0,0.99,0.7119,1.0859,-0.1076,0.6721,2014,6,31,Software Engineer
170,235000.0,software engineer,hyderabad,m,92.66,state borad,2008,95.6,state board,8400,2,B.Tech/B.E.,cse,71.44,8400,0,Telangana,2012,455,385,515,0.9014895714,545,0,0,0,0,0,0,0.6646,0.8518,0.5994,-0.6428,0.5024,2012,10,33,Software Engineer
171,455000.0,systems engineer,pune,m,76.87,state borad,2008,81.33,state board,3879,2,B.Tech/B.E.,cse,74.5,3879,0,Madhya Pradesh,2012,375,505,525,0.9617721211,0,0,0,0,0,0,0,0.3555,0.2668,1.2525,0.17983,0.0284,2013,3,32,System Engineer
172,110000.0,assistant professor,una,f,70.0,cbse,2010,70.0,cbse,14004,2,B.Tech/B.E.,ce,65.0,14004,0,Himachal Pradesh,2014,475,455,415,0.6796446409,0,0,0,0,0,0,388,-0.0154,1.2114,1.3933,-0.8682,1.6302,2014,6,30,Other
173,180000.0,trainee software engineer,hyderabad,m,91.3,state borad,2010,88.9,state board,4128,2,B.Tech/B.E.,cse,74.86,4128,1,Telangana,2014,525,545,560,0.4867470084,455,0,376,0,0,0,0,-1.0208,0.7119,0.4711,-0.2344,0.2889,2014,6,31,Software Engineer
174,430000.0,software developer,chennai,m,77.9,state borad,2009,82.75,state board,9481,2,B.Tech/B.E.,ece,67.2,9481,0,Tamil Nadu,2013,570,495,620,0.538386893,375,333,0,0,0,0,0,0.4155,0.8784,0.01,-2.136,-0.2859,2013,10,32,Developer
175,450000.0,software engineer,bangalore,f,76.2,cbse,2008,72.6,cbse,8954,2,B.Tech/B.E.,cse,74.7,8954,0,Rajasthan,2012,510,665,455,0.8431237267,515,0,0,0,0,0,0,-0.1082,0.2668,-0.2714,0.2973,-0.9194,2013,2,32,Software Engineer
176,240000.0,product development engineer,delhi,f,77.78,cbse,2009,66.67,cbse,6739,2,B.Tech/B.E.,ece,79.0,6739,0,Haryana,2013,615,555,595,0.8816200695,0,420,0,0,0,0,0,0.2718,0.0459,-0.2974,-0.3612,0.0973,2013,9,32,Hardware Engineer
177,660000.0,senior software developer,pune,m,78.0,cbse,2005,67.0,cbse,8946,2,MCA,cse,78.0,8946,1,Telangana,2011,465,515,615,0.8194165298,505,0,0,0,0,0,0,0.1623,1.4368,1.688,-0.6134,0.6603,2011,9,36,Developer
178,120000.0,software developer,kolkata,f,81.33,cbse,2006,78.4,cbse,8926,2,MCA,cse,71.25,8926,1,West Bengal,2012,365,525,524,0.7357957092,475,0,0,0,0,0,0,1.7156,-0.5913,1.1558,0.219,-0.9194,2013,1,34,Developer
179,300000.0,quality assurance automation engineer,bangalore,m,65.6,icse,2008,70.2,icse,1375,2,B.Tech/B.E.,it,79.0,1375,1,West Bengal,2013,525,590,535,0.744758354,615,0,438,0,0,0,0,-0.4463,-0.2871,1.2396,-0.7415,0.0973,2013,11,34,Quality Engineer
180,180000.0,design engineer,delhi,m,65.8,cbse,2009,76.8,cbse,2812,2,B.Tech/B.E.,eie,77.5,2812,0,Rajasthan,2013,430,495,470,0.9383991368,0,333,0,0,553,0,0,0.5591,-0.1206,-2.1418,0.7798,-1.0524,2013,9,32,Design
181,70000.0,java developer,kolkata,m,67.75,state borad,2009,61.5,state board,13697,2,B.Tech/B.E.,cse,76.1,13697,1,West Bengal,2013,450,355,295,0.6707431514,455,0,0,0,0,0,0,-0.7335,0.2124,-0.1437,0.5262,-0.8608,2013,12,31,Developer
182,300000.0,software engineer,pune,f,91.6,state borad,2010,88.9,state board,11871,2,B.Tech/B.E.,ece,75.3,11871,0,Andhra Pradesh,2014,420,540,595,0.1121394382,365,228,0,0,0,0,0,-0.159,0.5454,-0.4511,1.5404,0.4805,2014,11,31,Software Engineer
183,215000.0,design engineer,daman and diu,m,78.66,state borad,2008,70.6,state board,350,2,B.Tech/B.E.,eie,74.96,350,0,Uttar Pradesh,2013,415,485,530,-1.0,0,0,0,0,0,0,0,-0.4173,0.1498,-0.598,0.6498,0.1864,2014,9,32,Design
184,450000.0,systems engineer,noida,m,85.6,cbse,2006,79.4,cbse,580,1,B.Tech/B.E.,eie,67.23,580,0,Uttar Pradesh,2011,525,525,565,0.538386893,0,333,0,0,0,0,0,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,2012,2,33,System Engineer
185,180000.0,telecom engineer,delhi,m,78.4,cbse,2005,61.8,cbse,110,2,B.Tech/B.E.,ece,62.6,110,0,Haryana,2010,525,465,645,0.3760595867,0,300,0,0,0,0,0,0.6646,0.5008,0.672,0.76733,-0.169,2011,1,35,Hardware Engineer
186,240000.0,systems analyst,delhi,m,61.0,state borad,2005,48.0,state board,493,2,B.Tech/B.E.,it,68.16,493,0,Uttar Pradesh,2011,505,505,445,0.1901534056,315,0,0,0,0,0,0,-1.0355,-1.3713,0.2366,-0.5253,0.0284,2012,10,34,Analyst
187,410000.0,programmer analyst,hyderabad,m,91.5,cbse,2008,95.5,cbse,3076,2,B.Tech/B.E.,cse,93.0,3076,0,Tamil Nadu,2012,595,605,535,0.9954647186,685,0,0,0,0,0,0,0.51,1.1248,0.5269,0.00353,0.1864,2013,2,33,Analyst
188,300000.0,software developer,mohali,m,75.0,state borad,2008,67.0,state board,272,2,MCA,cse,72.0,272,0,Punjab,2014,545,535,445,0.9900087567,655,0,0,0,0,0,0,-2.457,0.0459,0.3174,1.2869,-0.4776,2014,4,33,Developer
189,305000.0,java software engineer,-1,m,90.4,cbse,2008,79.0,cbse,12669,2,B.Tech/B.E.,cse,75.16,12669,0,Uttar Pradesh,2012,595,545,690,0.9787992926,505,0,561,0,0,0,0,-0.7335,0.2124,-0.7585,0.2727,-1.0524,2014,1,33,Software Engineer
190,215000.0,associate software engineer,chennai,m,81.2,state borad,2008,80.7,state board,8072,2,B.Tech/B.E.,it,74.3,8072,0,Tamil Nadu,2012,500,460,235,0.2378028398,385,0,315,0,0,0,0,1.8517,1.2114,-0.4511,-1.8824,-0.4776,2013,5,32,Software Engineer
191,200000.0,quality control engineer,hyderabad,m,58.6,state borad,2010,60.4,state board,492,2,B.Tech/B.E.,me,72.8,492,1,Telangana,2013,380,340,310,0.4143374264,0,0,0,366,0,0,0,-1.9629,0.2668,0.4906,-0.0552,-1.0774,2013,6,31,Quality Engineer
